uid,nome_canonico,__prio,grupo,subgrupo,subgrupo_n3,preparo_detectado,chave_strict,chave_loose,ac_pantotenico_b5_mg_100g,acucares_totais_g_100g,amido_g_100g,beta_caroteno_ug_100g,calcio_mg_100g,carboidratos_g_100g,cinzas_g_100g,cloreto_mg_100g,cobalamina_b12_ug_100g,cobre_mg_100g,colesterol_mg_100g,energia_kcal_100g,energia_kj_100g,ferro_mg_100g,fibra_alimentar_g_100g,folato_b9_ug_100g,fosforo_mg_100g,iodo_ug_100g,lipidios_g_100g,magnesio_mg_100g,manganes_mg_100g,niacina_b3_mg_100g,piridoxina_b6_mg_100g,potassio_mg_100g,proteina_g_100g,retinol_ug_100g,riboflavina_b2_mg_100g,selenio_ug_100g,sodio_mg_100g,tiamina_b1_mg_100g,umidade_g_100g,vitamina_c_mg_100g,vitamina_d_ug_100g,vitamina_e_mg_100g,vitamina_k1_ug_100g,vitamina_k2_ug_100g,zinco_mg_100g,__fonte,nome_original,similar_group_id
bcc4974b-052d-56d6-926c-3a2be57b4ea9,"Laranja, da terra, crua",2,Frutas e derivados,,,crua,laranja da terra crua,laranja da terra,,,,,51,"12,9","0,5",,,"0,04",,51,215,"0,1","4,0",,20,,"0,2",14,"0,04",Tr,"0,03",173,"1,1",,"0,09",,1,"0,07","85,4","0,04",,,,,"0,2",TACO,"Laranja, da terra, crua",6584875a2b10
bcd010c8-f696-502d-ab0f-840fb6282f02,"Cola, sucré",4,,boissons sans alcool,boissons rafraîchissantes sans alcool,,cola sucre,cola sucre,0.0,10.2,0.0,0.0,1.92,10.2,0.04,,0.0,0.0044,0.0,,,0.11,0.0,0.0,10.0,0.8,0.062,2.44,,0.0,0.0,2.0,0.093,0.0,0.0,,6.71,0.0,90.3,0.0,0.0,0.0,0.0,,,CIQUAL,"Cola, sucré",8bb8cdec2a95
bce2a8f2-99ef-5854-aae8-9a1cea7fbb5d,"Pain grillé brioché, tranché, préemballé",4,,pains et assimilés,biscottes et pains grillés,,pain grille brioche tranche preemballe,pain grille brioche tranche preemballe,,11.0,59.0,,,70.8,1.41,,,,,,,,3.58,,120.0,,9.19,,,,,,11.6,,,,409.0,,4.45,,,,,,,CIQUAL,"Pain grillé brioché, tranché, préemballé",82d5609d5b13
bce2f77c-a304-5b6f-83a7-2cc9a2d88f01,"Vitela, peito magro cozido",3,,,,cozido,vitela peito magro cozido,vitela peito magro,,0.0,0.0,0.0,12.0,,,,0.97,,117.0,171,718,1.5,0.0,5.3,210.0,,,19.0,,4.6,0.2,290.0,24.8,,0.27,,150.0,0.18,65.7,0.0,0.0,,,,4.6,INSA,"Vitela, peito magro cozido",8b69801d01c1
bcf9f4a2-5371-58a3-9315-34a0846cab1a,Almôndegas de porco,3,,,,,almondegas de porco,almondegas de porco,,2.2,26.8,111.0,54.0,,,,0.26,,75.0,234,983,1.6,2.2,30.0,140.0,,,25.0,,1.5,0.2,210.0,8.0,,0.18,,370.0,0.16,49.7,12.6,0.4,,,,1.0,INSA,Almôndegas de porco,a4f33952d2cf
bd074dcf-7dd0-5c63-afff-1bbea65f389f,Flan pâtissier aux oeufs ou à la parisienne,4,,gâteaux et pâtisseries,-,,flan patissier aux oeufs ou a la parisienne,flan patissier aux oeufs ou a la parisienne,0.37,18.4,10.8,118.0,72.0,29.2,0.74,188.0,0.13,0.02,53.4,,,0.35,0.7,33.8,73.0,,11.3,9.0,0.06,,0.02,120.0,3.69,75.4,0.59,,94.0,0.027,54.6,,,0.38,1.16,,0.39,CIQUAL,Flan pâtissier aux oeufs ou à la parisienne,0d104248c781
bd176199-9351-5a72-a811-714e1f79dada,"Congre, cru",4,,poissons crus,-,cru,congre cru,congre,0.24,0.0,0.0,,71.0,,0.75,100.0,3.0,0.2,78.0,,,1.3,0.0,0.0,270.0,30.0,4.6,20.0,0.01,4.3,0.0,240.0,18.3,0.0,0.04,,50.0,0.06,73.2,,0.0,0.0,,,0.9,CIQUAL,"Congre, cru",e971ae98d0e2
bd3726c9-1cef-5f76-b358-2af3fb417a91,Vinho verde tinto,3,,,,,vinho verde tinto,vinho verde tinto,,0.3,0.0,0.0,13.0,,,,0.0,,0.0,59,246,1.0,0.0,0.0,8.0,,,7.0,,0.1,0.03,110.0,0.0,,0.03,0.2,15.0,0.02,89.9,0.0,0.0,,,,0.1,INSA,Vinho verde tinto,8e6383643332
bd420de2-1036-5c36-8c53-42791cbe41b3,"Thym, séché",4,,herbes,herbes séchées,,thym seche,thym seche,,1.71,,2260.0,1890.0,26.9,11.7,,0.0,0.86,0.0,,,124.0,37.0,274.0,201.0,,7.43,220.0,7.87,4.94,0.55,814.0,9.11,0.0,0.4,,55.0,0.51,7.79,50.0,0.0,7.48,1710.0,,6.18,CIQUAL,"Thym, séché",049c8f8e2858
bd43ec8e-7644-56bd-9b51-07fbf6c12b26,"Piperade basquaise, préemballée",4,,plats composés,plats de légumes/légumineuses,,piperade basquaise preemballee,piperade basquaise preemballee,0.071,4.9,,1450.0,7.6,6.5,1.53,643.0,,0.05,2.09,,,0.24,3.4,11.0,14.0,,3.8,7.9,0.08,0.62,0.063,190.0,1.1,,0.016,,300.0,0.029,84.5,12.2,,1.3,3.77,,0.09,CIQUAL,"Piperade basquaise, préemballée",cc08fc0d8458
bd46d778-9ef2-5a79-ba3f-23a40a37bb19,"Giraumon (variété phoenix), pulpe, surgelé, cuit à la vapeur, prélevé à la Martinique",4,,légumes,légumes et leurs produits de la Martinique,,giraumon variete phoenix pulpe surgele cuit a la vapeur preleve a la martinique,giraumon variete phoenix pulpe surgele cuit a la vapeur preleve a la martinique,,1.47,2.9,441.0,,4.37,,,,,,,,,2.4,,,,,,,,,454.0,,,,,,,,,,,,,,CIQUAL,"Giraumon (variété phoenix), pulpe, surgelé, cuit à la vapeur, prélevé à la Martinique",f1471e40bf9e
bd5466e9-a82b-5ea7-b39b-16392aeb00c5,"Boeuf, tende de tranche, grillée/poêlée",4,,viandes cuites,bœuf et veau,,boeuf tende de tranche grillee/poelee,boeuf tende de tranche grillee/poelee,,,,,,,,,1.16,,,,,2.75,0.0,,,,2.92,,,5.21,0.51,,28.7,,,12.6,,,68.5,,,,,,4.32,CIQUAL,"Boeuf, tende de tranche, grillée/poêlée",35f8c7a465c3
bd660084-49e7-53e0-9912-7624f0aabb49,Pont l'Évêque,4,,fromages et assimilés,fromages à pâte molle,,pont l eveque,pont l eveque,0.88,,0.0,113.0,660.0,,3.3,886.0,1.74,0.03,84.7,,,0.07,0.0,88.9,430.0,30.0,26.2,24.0,0.02,,0.13,110.0,22.2,191.0,0.49,,520.0,,47.9,,,0.46,1.82,,2.8,CIQUAL,Pont l'Évêque,564b8eddb0b0
bd725f18-8533-5d90-9bf6-a0d16f9fbaca,550,1,,,,,550,550,,,,,45.0,3.4,4.1,,,0.22,71.0,47.0,196.0,0.9,0.2,,89.0,,0.4,30.0,0.12,,1e-05,240.0,7.0,1e-05,1e-05,,1349.0,0.05,85.2,1e-05,,,,,0.8,TBCA,550,cf94db48fb7a
bd78b157-1d6b-5569-9eb5-de4d925fbb91,"Brioche, sans précision",4,,viennoiseries,-,,brioche sans precision,brioche sans precision,0.92,5.7,32.2,240.0,41.2,46.0,1.85,1.5,0.32,0.12,109.0,,,1.65,,53.0,138.0,31.8,19.1,19.7,0.44,1.42,0.12,178.0,11.3,83.5,0.2,4.13,451.0,0.11,21.5,,,2.04,,,0.76,CIQUAL,"Brioche, sans précision",7c12f73adb3c
bda15f26-f36a-5af2-a525-2019c95ba9ba,Tosta de trigo,3,,,,,tosta de trigo,tosta de trigo,,2.9,66.8,0.0,77.0,,,,0.0,,0.0,377,1600,2.4,5.4,32.0,210.0,1.0,,71.0,,5.6,0.14,210.0,12.5,,0.76,,390.0,0.15,6.9,3.6,0.0,,,,1.8,INSA,Tosta de trigo,a7b434d540d0
bda4ad5d-fdc2-52d2-8284-9d00ec04a521,"Fromage frais type petit suisse, aromatisé chocolat, sucré",4,,produits laitiers frais et assimilés,fromages blancs,,fromage frais type petit suisse aromatise chocolat sucre,fromage frais type petit suisse aromatise chocolat sucre,,18.9,0.42,,144.0,20.9,0.81,,,,,,,,0.2,,66.0,,5.18,8.0,,,,321.0,3.87,,,,108.0,,62.4,,,,,,,CIQUAL,"Fromage frais type petit suisse, aromatisé chocolat, sucré",9adf455cf825
bdb601b7-fddd-5680-8136-253973071c80,Coelho em vinha de alhos,3,,,,,coelho em vinha de alhos,coelho em vinha de alhos,,1.1,0.1,274.0,24.0,,,,4.8,,26.0,174,722,1.0,0.5,9.1,130.0,,,18.0,,2.5,0.35,340.0,11.3,,0.1,,40.0,0.1,71.6,4.5,0.3,,,,1.0,INSA,Coelho em vinha de alhos,b5a695f6799f
bdceb712-f6d9-5f4e-8366-1d036b12a2f7,"Cheval, faux-filet, grillé/poêlé",4,,viandes cuites,autres viandes,,cheval faux-filet grille/poele,cheval faux-filet grille/poele,,,,,,,,,1.51,,,,,3.3,0.0,,,,6.27,,,5.22,0.69,,26.6,,,7.54,,,65.5,,,,,,2.25,CIQUAL,"Cheval, faux-filet, grillé/poêlé",797912bc4e22
bdde63a0-8c6f-5f91-8e30-afe4ef8badd9,Lampreia crua,3,,,,crua,lampreia crua,lampreia,,0.0,0.1,0.0,7.5,,,,2.95,,108.0,314,1300,4.1,0.0,16.5,190.0,35.0,,15.0,,3.0,0.19,180.0,16.7,,0.6,57.0,350.0,0.2,54.3,1.0,14.3,,,,2.2,INSA,Lampreia crua,e50749ffeebd
bddf78ee-3d66-52d1-9647-31803c088bec,"Sauce au roquefort, préemballée",4,,sauces,sauces chaudes,,sauce au roquefort preemballee,sauce au roquefort preemballee,,1.1,,,,4.4,1.25,,,,,,,,0.6,,,,10.9,,,,,,2.85,,,,495.0,,80.9,,,,,,,CIQUAL,"Sauce au roquefort, préemballée",aac40c34b331
bdf3cff5-b9fa-583b-b46c-b887c8789eff,"Mélange de céréales et légumineuses, cru",4,,"pâtes, riz et céréales","pâtes, riz et céréales crus",cru,melange de cereales et legumineuses cru,melange de cereales et legumineuses,,4.5,,,,59.0,1.06,,,,,,,,11.0,,,,4.0,70.0,,,,,15.0,,,,397.0,,,,,,,,,CIQUAL,"Mélange de céréales et légumineuses, cru",1a1f9ca0c4dd
be019d55-324b-5609-9037-35a18c19182d,"Vitela, lombo frito, sem molho",3,,,,frito,vitela lombo frito sem molho,vitela lombo sem molho,,0.0,0.0,6.0,17.0,,,,1.1,,102.0,195,816,1.1,0.0,6.4,220.0,2.0,,22.0,,7.0,0.38,320.0,24.9,,0.24,,200.0,0.13,62.7,0.0,0.1,,,,4.0,INSA,"Vitela, lombo frito, sem molho",608e2f859c92
be0b3a55-a228-5f0a-9078-2e4fe829752f,"Saucisse de volaille, façon charcutière",4,,charcuteries et assimilés,saucisses et assimilés,,saucisse de volaille facon charcutiere,saucisse de volaille facon charcutiere,,0.9,,,8.0,1.19,1.76,,,,,,,,,,,,17.7,,,,,,16.8,,,,,,59.8,,,,,,,CIQUAL,"Saucisse de volaille, façon charcutière",ce8fa9100625
be0cd09d-56ae-5635-916b-ed1e5994a00c,"Ratatouille cuisinée, préemballée",4,,plats composés,plats de légumes/légumineuses,,ratatouille cuisinee preemballee,ratatouille cuisinee preemballee,,3.91,,373.0,16.4,4.97,1.29,,,0.074,0.07,,,0.38,2.03,18.0,22.0,3.0,3.15,18.6,0.13,0.56,0.04,295.0,1.22,10.0,0.03,,369.0,0.03,88.0,25.2,0.0,1.56,,,0.17,CIQUAL,"Ratatouille cuisinée, préemballée",a86d75d8d7c3
be1d4c28-7f82-54f1-941c-96c84c1c295d,Sarda crua,3,,,,crua,sarda crua,sarda,,0.0,0.0,0.0,56.0,,,,8.4,,45.0,181,756,0.1,0.0,15.0,270.0,,,30.0,,5.8,0.43,370.0,19.0,,0.19,,76.0,0.11,67.1,0.0,9.3,,,,2.7,INSA,Sarda crua,75083878801b
be21bc97-53d8-5afa-a315-7ea1800ab971,"Quenelle de volaille, crue",4,,charcuteries et assimilés,quenelles,,quenelle de volaille crue,quenelle de volaille crue,,1.2,,,,14.1,0.74,,,,,,,,1.1,,,,10.1,,,,,,9.3,,,,295.0,,,,,,,,,CIQUAL,"Quenelle de volaille, crue",66cb1450c165
be244466-ef8b-5fbe-8c64-a1495908ebbd,Terrine de lapin,4,,charcuteries et assimilés,pâtés et terrines,,terrine de lapin,terrine de lapin,,0.95,,,,5.67,1.84,1100.0,,,,,,,1.0,,,,21.2,,,,,,16.5,,,,738.0,,53.8,,,,,,,CIQUAL,Terrine de lapin,0b27d91353ca
be310c58-5567-5b1c-9217-6a46bb7a7d97,"Kefir, natural, liquido",3,,,,,kefir natural liquido,kefir natural liquido,,3.8,0.0,8.0,120.0,,,,0.23,,12.0,62,260,0.0,0.0,16.1,93.0,17.0,,12.0,,0.08,0.04,160.0,3.3,,0.17,1.6,45.0,0.04,87.8,0.2,0.6,,,,0.4,INSA,"Kefir, natural, liquido",3b5dad44e491
be4439ca-8fa3-5d29-a881-9cfa3cb02616,"Kiwi, cru",2,Frutas e derivados,,,cru,kiwi cru,kiwi,,,,,24,"11,5","0,7",,,"0,15",,51,214,"0,3","2,7",,33,,"0,6",11,"0,05",Tr,"0,06",269,"1,3",,Tr,,Tr,Tr,"85,9","0,15",,,,,"0,1",TACO,"Kiwi, cru",0c58da9d57a0
be4c816b-9779-585f-9dc5-cb1967cc2e34,"Jambon cuit, supérieur, à teneur réduite en sel",4,,charcuteries et assimilés,jambons cuits,,jambon cuit superieur a teneur reduite en sel,jambon cuit superieur a teneur reduite en sel,,0.74,,,,0.74,1.48,,,,,,,,,,,,3.83,,,,,,20.8,,,,575.0,,,,,,,,,CIQUAL,"Jambon cuit, supérieur, à teneur réduite en sel",d6893def324a
be4d7661-ce29-5294-837e-cbfad3b37d04,Ananás,3,,,,,ananas,ananas,,8.3,0.0,16.0,18.0,,,,0.0,,0.0,42,177,0.3,1.1,5.0,7.0,3.7,,13.0,,0.6,0.09,160.0,0.5,,0.2,1.5,2.0,0.0,89.5,16.0,0.0,,,,0.1,INSA,Ananás ,755bd810d2be
be4de3f0-5491-5799-bcd3-a8cf81602f5d,"Poulet, cuisse, viande et peau, cru",4,,viandes crues,poulet,cru,poulet cuisse viande et peau cru,poulet cuisse viande et peau,1.29,,0.0,0.0,6.7,0.0,0.97,109.0,0.4,0.05,92.5,,,0.68,0.0,12.9,170.0,,13.5,21.0,0.01,4.35,0.18,280.0,17.3,33.6,0.058,,86.0,0.09,69.2,3.26,,0.74,2.27,,1.4,CIQUAL,"Poulet, cuisse, viande et peau, cru",6974008b4dfc
be4eb6ae-fdba-5119-bf25-b0a92e4421e7,Abondance,4,,fromages et assimilés,fromages à pâte pressée,,abondance,abondance,0.34,,0.0,149.0,760.0,,3.9,1090.0,2.19,0.49,106.0,,,0.09,0.0,39.6,570.0,,31.6,28.0,0.02,,0.092,120.0,26.6,261.0,0.27,,690.0,,37.2,,,0.75,2.25,,3.5,CIQUAL,Abondance,6cada9db216a
be562d37-6f6a-59c3-b0eb-3d3a3a1d2fa9,"Riz soufflé chocolaté, enrichi en vitamines et minéraux",4,,céréales de petit-déjeuner,-,,riz souffle chocolate enrichi en vitamines et mineraux,riz souffle chocolate enrichi en vitamines et mineraux,5.12,29.7,50.0,0.0,456.0,83.2,1.85,478.0,1.85,0.27,0.0,,,7.35,3.19,171.0,123.0,2.0,2.82,53.1,0.7,14.0,1.33,323.0,6.22,,1.24,,295.0,1.0,2.68,0.0,,0.12,0.8,,0.9,CIQUAL,"Riz soufflé chocolaté, enrichi en vitamines et minéraux",7e0362ddeab5
be62891a-5753-5e8b-9e78-a0b3f22dadf7,"Poulet, cuisse, viande et peau, bouilli/cuit à l'eau",4,,viandes cuites,poulet,,poulet cuisse viande et peau bouilli/cuit a l eau,poulet cuisse viande et peau bouilli/cuit a l eau,1.22,,,,15.0,,0.92,93.6,0.39,0.09,127.0,,,0.96,0.0,16.3,180.0,,9.1,23.0,0.02,4.36,0.17,250.0,26.1,,0.092,,73.0,0.059,64.1,,,0.54,,,2.3,CIQUAL,"Poulet, cuisse, viande et peau, bouilli/cuit à l'eau",bcfeeaf41382
be69b509-3733-5ce7-828a-5e313451a598,"Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau)",4,,boissons sans alcool,"café, thé, cacao etc. prêts à consommer",,chicoree et cafe instantane non sucre pret a boire reconstituee avec de l eau,chicoree et cafe instantane non sucre pret a boire reconstituee avec de l eau,0.055,0.43,,,11.0,6.06,0.43,12.6,,0.02,,,,0.2,0.6,5.5,15.0,,,35.0,0.1,1.53,0.86,160.0,0.56,,,,8.93,,92.2,,,,,,,CIQUAL,"Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau)",6df9cfb56c8a
be6d34c2-7852-5e49-a885-47da7a51aeae,"Carne, bovina, contra-filé, à milanesa",2,Carnes e derivados,,,,carne bovina contra-file a milanesa,carne bovina contra-file a milanesa,,,,,15,"12,2","1,1",,,"0,10",99,352,1471,"2,9","0,4",,203,,"24,0",27,"0,27","3,02",Tr,271,"20,6",15,"0,04",,77,"0,07","42,2","0,10",,,,,"2,9",TACO,"Carne, bovina, contra-filé, à milanesa",6c1f8fcd98d9
be6fab27-a06b-5422-a25a-3aa013854ec1,"Abobora, pescoço, crua",2,"Verduras, hortaliças e derivados",,,crua,abobora pescoco crua,abobora pescoco,,,,,9,"6,1","0,6",,,"0,09",,24,102,"0,3","2,3",,32,,"0,1",7,"0,07",Tr,"0,06",264,"0,7",,Tr,,1,Tr,"92,5","0,09",,,,,"0,2",TACO,"Abobora, pescoço, crua",8db8d054bbf0
be74d4da-40e6-5fef-b56f-56113dd3533a,"Poulpe, cuit",4,,mollusques et crustacés cuits,-,,poulpe cuit,poulpe cuit,0.9,0.0,0.0,0.0,106.0,4.4,3.2,,36.0,0.74,96.0,,,9.54,0.0,24.0,279.0,,2.08,60.0,0.047,3.78,0.65,630.0,29.8,90.0,0.076,,460.0,0.057,60.5,8.0,0.0,1.2,0.1,,3.36,CIQUAL,"Poulpe, cuit",35fc46c53814
be87504b-ce7b-5b92-8047-24b646256d80,"Poire, pulpe, crue",4,,fruits,fruits crus,,poire pulpe crue,poire pulpe crue,0.07,10.4,0.0,,11.0,10.4,0.19,,0.0,0.06,,,,0.2,2.47,2.0,13.0,1.0,0.1,7.0,0.0,0.2,0.02,150.0,0.3,0.0,0.03,1.0,3.0,0.2,85.1,6.0,0.0,,,,0.1,CIQUAL,"Poire, pulpe, crue",359f0b0ad540
be88872b-45cb-52b3-aebb-ebba943f67e6,"Fenugrec, graine",4,,épices,-,,fenugrec graine,fenugrec graine,,8.7,,,176.0,33.8,3.4,,0.0,1.11,0.0,,,33.5,24.6,57.0,296.0,,6.41,191.0,1.23,1.64,0.6,770.0,27.1,0.0,0.37,,67.0,0.32,7.72,3.0,0.0,,,,2.5,CIQUAL,"Fenugrec, graine",074f27e07257
be8a6546-02c0-5d5a-af2c-3391a4dbf3ca,169,1,,,,,169,169,,,,,13.0,8.0,0.4,,,0.07,,33.0,140.0,0.2,1.5,,9.0,,0.2,13.0,0.07,1.38,1e-05,165.0,0.9,,0.04,,1e-05,1e-05,90.5,941.4,,,,,0.1,TBCA,169,2659fc519890
be9cb666-23b9-50c1-bf20-2e527fae4875,Mousse de foie de porc supérieure ou Crème de foie,4,,charcuteries et assimilés,pâtés et terrines,,mousse de foie de porc superieure ou creme de foie,mousse de foie de porc superieure ou creme de foie,,2.18,,,,10.3,1.99,,,,,,,,0.72,,,,26.1,,,,,,11.1,,,,790.0,,49.8,,,,,,,CIQUAL,Mousse de foie de porc supérieure ou Crème de foie,85a7df554d92
beb04f5c-c002-5fb9-9f2b-f55829df9e32,"Macarrão, instantâneo",2,Cereais e derivados,,,,macarrao instantaneo,macarrao instantaneo,,,,,18,"62,4","5,6",,,"0,10",,436,1824,"0,8","5,6",,112,,"17,2",19,"0,25","9,37","0,53",148,"8,8",,"0,04",,1516,"1,18","6,0","0,10",,,,,"0,5",TACO,"Macarrão, instantâneo",3543c53eef1f
beb8bbe4-fec4-571d-8b66-3a5656b67b16,"Eau minérale Amanda, embouteillée, non gazeuse, fortement minéralisée (St-Amand, 59)",4,,eaux,-,,eau minerale amanda embouteillee non gazeuse fortement mineralisee st-amand 59,eau minerale amanda embouteillee non gazeuse fortement mineralisee st-amand 59,0.0,0.0,0.0,0.0,24.0,0.0,0.13,6.2,0.0,,0.0,,,0.04,0.0,0.0,,0.0,0.0,6.6,0.0004,0.0,0.0,0.61,0.0,0.0,0.0,,5.5,0.0,99.9,0.0,0.0,0.0,,,,CIQUAL,"Eau minérale Amanda, embouteillée, non gazeuse, fortement minéralisée (St-Amand, 59)",9a6ae46352e8
beba11fd-4887-5fa7-a104-6d6c4feab147,589,1,,,,,589,589,,,,,146.0,15.1,3.4,,,1.79,,643.0,2690.0,2.3,7.9,,853.0,,63.5,365.0,1.1,1e-05,0.44,651.0,14.5,,1e-05,,1.0,0.3,3.5,1e-05,,,,,4.2,TBCA,589,867cd58f3fe3
bec415a8-bb5f-5d39-8ba6-a731ac2eab7a,"Arroz, tipo 1, cozido",2,Cereais e derivados,,,cozido,arroz tipo 1 cozido,arroz tipo 1,,,,,4,"28,1","0,1",,,"0,02",,128,537,"0,1","1,6",,18,,"0,2",2,"0,30",Tr,Tr,15,"2,5",,Tr,,1,Tr,"69,1","0,02",,,,,"0,5",TACO,"Arroz, tipo 1, cozido",0dc1d65f16f1
bee831de-84d6-59a6-b924-dce41f5e18af,"Caju, polpa, congelada",2,Frutas e derivados,,,congelada,caju polpa congelada,caju polpa,,,,,1,"9,4","0,2",,,"0,07",,37,153,"0,1","0,8",,10,,"0,2",7,"0,05","2,25",Tr,88,"0,5",,"0,02",,4,Tr,"89,8","0,07",,,,,"0,1",TACO,"Caju, polpa, congelada",4faeedb6edf5
beeb6089-7232-5205-9afb-93eee2f597c4,Fromage blanc nature ou aux fruits (aliment moyen),4,,produits laitiers frais et assimilés,fromages blancs,,fromage blanc nature ou aux fruits aliment moyen,fromage blanc nature ou aux fruits aliment moyen,0.38,5.0,0.033,25.4,122.0,5.68,0.65,,0.36,0.019,17.9,,,0.29,0.0048,19.8,107.0,29.3,4.31,10.3,0.024,0.16,0.04,137.0,6.95,48.9,0.22,1.91,47.1,0.038,81.5,0.1,0.71,0.078,,,0.47,CIQUAL,Fromage blanc nature ou aux fruits (aliment moyen),28d1e01c43d6
bf04eb22-ba3d-5fbb-a790-97cba05b068b,"Ovo, de codorna, inteiro, cru",2,Ovos e derivados,,,cru,ovo de codorna inteiro cru,ovo de codorna inteiro,,,,,79,"0,8","1,2",,,"0,04",568,177,740,"3,3",,,279,,"12,7",11,Tr,"0,97",Tr,79,"13,7",305,"0,12",,129,"0,11","71,7","0,04",,,,,"2,1",TACO,"Ovo, de codorna, inteiro, cru",8cffb4cd046b
bf44739d-8f9a-5676-af39-d6e74ba7bef3,Bacalhau assado no forno com azeite,3,,,,assado,bacalhau assado no forno com azeite,bacalhau no forno com azeite,,0.6,0.0,0.0,44.0,,,,0.93,,56.0,136,571,0.4,0.3,9.8,130.0,,,26.0,,0.82,0.11,88.0,20.8,,0.07,,1370.0,0.07,67.6,1.4,4.2,,,,1.0,INSA,Bacalhau assado no forno com azeite,34ca32c645f6
bf4d23d7-0bb9-52eb-b9b0-ed99b5cdea92,Sopa de espinafres,3,,,,,sopa de espinafres,sopa de espinafres,,0.4,4.5,613.0,22.0,,,,0.0,,0.0,39,164,0.4,0.8,18.0,16.0,,,11.0,,0.27,0.09,110.0,1.0,,0.03,,250.0,0.04,90.7,5.3,0.0,,,,0.2,INSA,Sopa de espinafres,b11eb67ab38c
bf4e49b6-bdd0-522d-b044-6e3ea62a5dbb,"Frango inteiro sem pele, estufado com margarina",3,,,,,frango inteiro sem pele estufado com margarina,frango inteiro sem pele estufado com margarina,,1.5,0.0,188.0,21.0,,,,0.32,,78.0,126,532,1.0,0.7,12.0,140.0,,,26.0,,4.6,0.28,300.0,21.0,,0.17,,460.0,0.1,70.4,7.2,0.1,,,,0.9,INSA,"Frango inteiro sem pele, estufado com margarina",7bab9b8746b3
bf569b3e-0459-5b7f-9754-812191997bb6,"Abóbora, moranga, crua",2,"Verduras, hortaliças e derivados",,,crua,abobora moranga crua,abobora moranga,,,,,3,"2,7","0,4",,,"0,05",,12,52,Tr,"1,7",,8,,"0,1",2,"0,01",Tr,"0,06",125,"1,0",,Tr,,Tr,Tr,"95,9","0,05",,,,,"0,1",TACO,"Abóbora, moranga, crua",d856c2e4dad7
bf76051a-bf3f-5892-9899-d94443f6b2fb,"Porco, entrecosto estufado com azeite e margarina",3,,,,,porco entrecosto estufado com azeite e margarina,porco entrecosto estufado com azeite e margarina,,0.5,0.1,6.0,16.0,,,,0.63,,70.0,244,1010,1.0,0.2,2.6,160.0,,,20.0,,4.3,0.24,240.0,20.9,,0.2,,440.0,0.35,58.4,1.1,0.6,,,,2.2,INSA,"Porco, entrecosto estufado com azeite e margarina",699846213519
bf781599-4eb7-5165-a3bc-475501041684,167,1,,,,,167,167,,,,,22.0,21.5,0.3,,,0.14,,110.0,461.0,0.3,1.7,,11.0,,3.7,13.0,3.29,1e-05,0.07,75.0,0.7,,1e-05,,15.0,1e-05,73.9,10.3,,,,,0.2,TBCA,167,708a77db476d
bf7dfcd5-1601-5c73-8eef-a464972ac838,Mélasse de canne,4,,"sucres, miels et assimilés",-,,melasse de canne,melasse de canne,0.8,74.7,,0.0,205.0,74.7,3.3,,0.0,0.49,0.0,,,4.72,0.0,0.0,31.0,,0.1,242.0,1.53,0.93,0.67,1460.0,0.0,0.0,0.002,,37.0,0.041,,0.0,0.0,0.0,0.0,,0.29,CIQUAL,Mélasse de canne,c31f1e6057de
bf7fc6a4-24fb-521d-9eed-c0293ee9b9eb,"Boisson lactée, lait fermenté ou yaourt à boire, aux fruits, sucré",4,,produits laitiers frais et assimilés,yaourts et spécialités laitières type yaourt,,boisson lactee lait fermente ou yaourt a boire aux fruits sucre,boisson lactee lait fermente ou yaourt a boire aux fruits sucre,0.29,12.8,,7.0,133.0,13.1,0.8,,0.07,0.004,,,,0.13,0.079,28.0,82.0,11.0,1.69,10.0,0.002,0.11,0.05,116.0,3.03,15.0,0.16,1.0,46.9,0.031,,,0.75,0.05,,,0.3,CIQUAL,"Boisson lactée, lait fermenté ou yaourt à boire, aux fruits, sucré",ed0ad629d644
bf96c38c-f840-5ba5-86e6-7f56cbd7b6f7,Nectar de pomme,4,,boissons sans alcool,nectars,,nectar de pomme,nectar de pomme,,10.6,,,4.9,10.9,0.13,,,,,,,,0.1,12.2,4.33,,0.075,3.94,,0.08,,64.9,0.14,,,,4.0,,90.2,,,,,,,CIQUAL,Nectar de pomme,d0607fa8e275
bf9fee8c-bd56-5bae-b020-f65f6da15382,"Porc, épaule, crue",4,,viandes crues,porc,,porc epaule crue,porc epaule crue,0.73,0.0,,0.0,10.7,0.38,0.92,,0.49,0.089,60.5,,,0.65,0.0,3.25,191.0,1.0,11.2,19.0,0.012,3.84,0.42,335.0,18.9,3.5,0.24,9.25,50.0,0.84,69.6,0.7,1.25,0.15,0.0,,2.59,CIQUAL,"Porc, épaule, crue",73664814a238
bfb46ade-6ac6-59b7-a596-1e4e8b79a228,"Dessert glacé feuilleté, à partager",4,,desserts glacés,-,,dessert glace feuillete a partager,dessert glace feuillete a partager,,21.9,,,,26.2,0.6,,,,,,,,0.94,,,,16.1,,,,,,2.65,,,,72.0,,54.2,,,,,,,CIQUAL,"Dessert glacé feuilleté, à partager",5f96c30cd2ea
